TimeStamp,ch1,ch2,ch3,ch4
1237795.4813,-22243.45,-28182.99,-18002.51,-16030.55
1237795.4853,-22242.69,-28169.49,-18002.23,-16015.53
1237795.4893,-22233.16,-28159.19,-17989.45,-15991.36
1237795.4933,-22227.81,-28146.99,-17982.39,-15982.01
1237795.4973,-22234.01,-28167.44,-17990.69,-16002.61
1237795.5013,-22236.06,-28174.12,-17998.51,-16017.06
1237795.5053,-22224.91,-28153.38,-17989.11,-16000.99
1237795.5093,-22215.89,-28151.85,-17978.77,-15995.98
1237795.5133,-22222.95,-28156.86,-17985.44,-16011.05
1237795.5173,-22232.15,-28176.74,-17995.46,-16028.22
1237795.5213,-22239.54,-28180.89,-18003.51,-16027.5
1237795.5253,-22229.05,-28164.77,-17995.07,-16018.34
1237795.5293,-22215.94,-28161.15,-17982.77,-16008.62
1237795.5333,-22233.87,-28170.4,-18001.65,-16011.14
1237795.5373,-22255.23,-28205.92,-18026.83,-16042.19
1237795.5413,-22256.09,-28203.87,-18028.98,-16042.57
1237795.5453,-22247.41,-28185.51,-18021.97,-16026.17
1237795.5493,-22246.84,-28188.66,-18017.39,-16021.87
1237795.5533,-22252.37,-28179.22,-18017.29,-16002.08
1237795.5573,-22249.27,-28181.03,-18010.57,-15992.6
1237795.5613,-22247.94,-28180.84,-18005.04,-16001.13
1237795.5653,-22253.23,-28181.51,-18007.09,-16017.72
1237795.5693,-22247.51,-28182.56,-17998.7,-16020.68
1237795.5733,-22243.22,-28169.44,-17991.02,-16009.9
1237795.5773,-22246.32,-28177.69,-17993.07,-16009.14
1237795.5813,-22243.17,-28170.35,-17989.49,-16001.18
1237795.5853,-22238.69,-28155.95,-17985.01,-15989.26
1237795.5893,-22239.4,-28167.06,-17988.02,-15996.84
1237795.5933,-22240.02,-28163.1,-17992.69,-15994.84
1237795.5973,-22237.59,-28174.31,-17999.98,-15998.7
1237795.6013,-22232.96,-28170.78,-18000.8,-15993.64
1237795.6053,-22228.53,-28158.62,-17999.08,-15983.68
1237795.6093,-22222.0,-28162.34,-17994.36,-15981.87
1237795.6133,-22237.16,-28180.41,-18018.68,-16005.8
1237795.6173,-22239.16,-28201.15,-18029.31,-16026.31
1237795.6213,-22236.11,-28197.58,-18028.69,-16023.16
1237795.6253,-22232.73,-28177.36,-18021.25,-15999.84
1237795.6293,-22235.01,-28183.03,-18017.96,-16000.75
1237795.6333,-22240.07,-28179.74,-18016.29,-16006.76
1237795.6373,-22248.7,-28193.48,-18018.87,-16021.97
1237795.6413,-22230.91,-28170.64,-17994.79,-16004.37
1237795.6453,-22215.46,-28143.6,-17975.71,-15984.82
1237795.6493,-22219.61,-28156.95,-17978.43,-15996.32
1237795.6533,-22227.24,-28154.09,-17982.91,-15995.79
1237795.6573,-22224.62,-28159.96,-17981.25,-15992.69
1237795.6613,-22227.67,-28159.57,-17983.2,-15991.02
1237795.6653,-22236.68,-28159.0,-17990.93,-15994.65
1237795.6693,-22228.34,-28158.72,-17981.87,-15990.31
1237795.6733,-22236.54,-28164.34,-17992.21,-16002.37
1237795.6773,-22245.98,-28189.38,-18009.62,-16021.54
1237795.6813,-22243.93,-28184.04,-18008.76,-16014.43
1237795.6853,-22238.02,-28168.68,-18004.47,-16003.37
1237795.6893,-22231.92,-28164.72,-17997.41,-15982.92
1237795.6933,-22241.4,-28168.35,-18006.99,-15990.78
1237795.6973,-22243.69,-28186.18,-18013.1,-16014.2
1237795.7013,-22238.88,-28177.79,-18007.09,-16004.56
1237795.7053,-22243.55,-28172.16,-18013.1,-15996.65
1237795.7093,-22251.23,-28191.09,-18025.97,-16010.76
1237795.7133,-22255.28,-28192.48,-18031.69,-16017.34
1237795.7173,-22250.37,-28194.48,-18028.6,-16010.72
1237795.7213,-22235.92,-28174.93,-18009.86,-15989.97
1237795.7253,-22223.0,-28151.47,-17991.88,-15973.57
1237795.7293,-22217.66,-28157.29,-17982.01,-15985.2
1237795.7333,-22204.97,-28141.17,-17969.71,-15977.91
1237795.7373,-22200.16,-28140.69,-17966.27,-15964.61
1237795.7413,-22199.44,-28138.93,-17962.22,-15966.66
1237795.7453,-22205.93,-28139.02,-17968.13,-15979.15
1237795.7493,-22211.79,-28151.56,-17972.28,-15987.97
1237795.7533,-22220.47,-28156.62,-17979.96,-15999.89
1237795.7573,-22226.1,-28168.82,-17986.35,-16003.71
1237795.7613,-22224.62,-28166.15,-17986.44,-15998.22
1237795.7653,-22224.62,-28154.33,-17985.39,-15986.06
1237795.7693,-22226.53,-28162.24,-17984.34,-15989.35
1237795.7733,-22237.83,-28170.88,-17993.4,-16005.95
1237795.7773,-22256.81,-28202.58,-18013.53,-16037.56
1237795.7813,-22244.31,-28186.52,-18003.13,-16018.2
1237795.7853,-22228.29,-28159.24,-17989.45,-15993.88
1237795.7893,-22221.42,-28160.91,-17981.48,-15991.21
1237795.7933,-22221.95,-28157.67,-17986.35,-15991.74
1237795.7973,-22219.71,-28166.49,-17990.78,-15990.93
1237795.8013,-22204.69,-28150.32,-17974.9,-15973.19
1237795.8053,-22214.37,-28147.41,-17979.29,-15977.43
1237795.8093,-22217.9,-28158.53,-17980.77,-15986.83
1237795.8133,-22217.51,-28150.37,-17979.81,-15978.43
1237795.8173,-22229.39,-28171.16,-17991.97,-15998.46
1237795.8213,-22230.39,-28173.64,-17989.49,-16006.19
1237795.8253,-22222.09,-28151.71,-17978.0,-15989.21
1237795.8293,-22230.82,-28166.15,-17984.3,-16001.61
1237795.8333,-22245.84,-28179.74,-17999.17,-16023.64
1237795.8373,-22251.85,-28196.05,-18010.57,-16033.27
1237795.8413,-22237.68,-28177.36,-17998.32,-16005.61
1237795.8453,-22228.53,-28155.9,-17990.07,-15983.87
1237795.8493,-22239.83,-28178.65,-18000.8,-16008.19
1237795.8533,-22245.55,-28174.88,-18001.61,-16010.38
1237795.8573,-22247.17,-28192.81,-18008.66,-16026.88
1237795.8613,-22254.04,-28201.39,-18017.48,-16036.08
1237795.8653,-22238.69,-28172.21,-18002.75,-16004.76
1237795.8693,-22245.46,-28188.61,-18011.05,-16018.49
1237795.8733,-22249.03,-28187.42,-18016.15,-16024.97
1237795.8773,-22241.45,-28186.42,-18011.67,-16015.15
1237795.8813,-22233.2,-28177.5,-18001.89,-16007.66
1237795.8853,-22225.19,-28158.67,-17994.26,-15990.74
1237795.8893,-22230.1,-28170.26,-17997.55,-15998.17
1237795.8933,-22242.45,-28179.93,-18009.76,-16019.82
1237795.8973,-22246.55,-28196.86,-18019.49,-16032.32
1237795.9013,-22243.12,-28193.0,-18017.2,-16025.97
1237795.9053,-22244.6,-28180.36,-18016.91,-16016.68
1237795.9093,-22230.96,-28171.73,-17999.32,-16001.56
1237795.9133,-22229.15,-28160.48,-17995.55,-15987.59
1237795.9173,-22227.91,-28167.92,-17999.56,-15985.11
1237795.9213,-22222.33,-28170.4,-17999.7,-15996.65
1237795.9254,-22228.05,-28170.78,-18002.7,-16012.05
1237795.9294,-22227.0,-28176.98,-17999.22,-16017.15
1237795.9334,-22219.76,-28164.44,-17996.07,-16007.0
1237795.9374,-22217.04,-28168.63,-17994.84,-15999.51
1237795.9414,-22219.71,-28174.17,-17998.75,-16009.19
1237795.9454,-22219.33,-28160.53,-17996.03,-16003.37
1237795.9494,-22226.53,-28171.59,-17999.51,-16011.0
1237795.9534,-22229.44,-28166.11,-17998.17,-16009.81
1237795.9574,-22233.82,-28174.07,-18000.84,-16010.72
1237795.9614,-22235.16,-28175.07,-18002.75,-16010.95
1237795.9654,-22238.45,-28168.11,-18007.09,-16001.51
1237795.9694,-22249.32,-28190.09,-18018.2,-16021.3
1237795.9734,-22238.07,-28169.4,-18004.75,-15999.89
1237795.9774,-22227.62,-28168.97,-18000.13,-15992.98
1237795.9814,-22232.73,-28178.31,-18007.09,-16004.56
1237795.9854,-22219.61,-28151.13,-17988.68,-15982.25
1237795.9894,-22209.79,-28141.17,-17972.19,-15964.61
1237795.9934,-22217.85,-28145.46,-17979.96,-15976.67
1237795.9974,-22230.58,-28177.03,-17997.36,-16019.49
1237796.0014,-22239.64,-28182.99,-18003.66,-16025.59
1237796.0054,-22232.92,-28162.15,-17996.65,-16002.37
1237796.0094,-22229.34,-28164.25,-17991.45,-15999.37
1237796.0134,-22229.05,-28157.48,-17987.44,-15999.41
1237796.0174,-22234.06,-28180.7,-17993.64,-16026.69
1237796.0214,-22239.16,-28187.71,-17999.37,-16035.89
1237796.0254,-22245.93,-28175.98,-18002.8,-16017.15
1237796.0294,-22247.27,-28180.75,-18004.61,-16008.43
1237796.0334,-22258.95,-28187.37,-18017.15,-16017.72
1237796.0374,-22258.14,-28201.06,-18020.97,-16033.89
1237796.0414,-22244.27,-28188.18,-18008.38,-16018.63
1237796.0454,-22239.5,-28170.02,-18000.6,-16003.18
1237796.0494,-22247.98,-28182.22,-18004.61,-16009.43
1237796.0534,-22254.28,-28184.23,-18010.86,-16019.16
1237796.0574,-22243.6,-28181.41,-17999.56,-16015.63
1237796.0614,-22243.93,-28184.7,-17998.32,-16023.26
1237796.0654,-22244.79,-28175.79,-17997.89,-16025.02
1237796.0694,-22235.73,-28170.26,-17988.87,-16012.29
1237796.0734,-22214.99,-28138.12,-17966.32,-15973.86
1237796.0774,-22205.16,-28138.45,-17959.26,-15966.04
1237796.0814,-22223.62,-28170.78,-17982.68,-16015.25
1237796.0854,-22234.73,-28180.94,-17995.55,-16050.91
1237796.0894,-22230.68,-28181.37,-17989.4,-16041.61
1237796.0934,-22225.1,-28159.34,-17976.67,-16010.57
1237796.0974,-22221.81,-28160.05,-17974.14,-15998.03
1237796.1014,-22236.11,-28174.93,-17992.59,-16009.71
1237796.1054,-22237.49,-28164.2,-17996.79,-15999.41
1237796.1094,-22233.82,-28167.78,-17991.97,-15996.03
1237796.1134,-22228.82,-28161.1,-17988.59,-15994.74
1237796.1174,-22229.96,-28171.4,-17995.31,-15998.41
1237796.1214,-22225.62,-28165.44,-17988.25,-15991.31
1237796.1254,-22227.34,-28153.23,-17985.92,-15981.01
1237796.1294,-22235.3,-28169.68,-17994.6,-15995.36
1237796.1334,-22241.17,-28173.4,-18001.08,-16012.24
1237796.1374,-22252.75,-28194.29,-18012.0,-16036.23
1237796.1414,-22246.46,-28191.62,-18006.57,-16033.51
1237796.1454,-22240.26,-28175.55,-18001.37,-16021.87
1237796.1494,-22228.67,-28168.49,-17988.06,-16007.66
1237796.1534,-22215.08,-28147.51,-17973.76,-15988.26
1237796.1574,-22212.46,-28155.76,-17973.81,-15992.5
1237796.1614,-22210.65,-28153.85,-17971.47,-15987.73
1237796.1654,-22204.78,-28131.54,-17963.65,-15967.32
1237796.1694,-22208.41,-28147.7,-17968.99,-15987.59
1237796.1734,-22209.98,-28144.51,-17968.13,-15991.74
1237796.1774,-22214.56,-28158.29,-17977.19,-15994.5
1237796.1814,-22216.51,-28162.53,-17983.53,-15993.5
1237796.1854,-22214.22,-28149.47,-17984.34,-15988.49
1237796.1894,-22216.08,-28161.05,-17986.01,-15996.84
1237796.1934,-22231.3,-28169.97,-17996.98,-16009.09
1237796.1974,-22234.06,-28177.93,-17999.22,-16011.53
1237796.2014,-22226.91,-28170.49,-17991.88,-16003.28
1237796.2054,-22224.1,-28156.24,-17987.68,-15997.03
1237796.2094,-22230.82,-28164.44,-17990.11,-15992.4
1237796.2134,-22234.06,-28157.67,-17987.83,-15987.3
1237796.2174,-22240.5,-28173.4,-17992.55,-16006.23
1237796.2214,-22241.4,-28176.31,-17993.55,-16010.38
1237796.2254,-22238.07,-28158.14,-17991.26,-15995.46
1237796.2294,-22233.16,-28163.77,-17986.87,-15998.6
1237796.2334,-22230.96,-28158.95,-17984.87,-15998.7
1237796.2374,-22229.77,-28168.35,-17989.78,-16000.08
1237796.2414,-22243.79,-28192.95,-18010.28,-16029.31
1237796.2454,-22246.36,-28182.08,-18012.19,-16021.97
1237796.2494,-22229.2,-28171.83,-17996.98,-16003.75
1237796.2534,-22226.05,-28161.82,-17994.45,-15991.98
1237796.2574,-22231.01,-28174.21,-17997.84,-16000.75
1237796.2614,-22233.39,-28179.79,-17998.84,-16008.47
1237796.2654,-22235.44,-28172.78,-18000.08,-16009.52
1237796.2694,-22231.68,-28171.73,-17989.92,-16003.32
1237796.2734,-22229.48,-28159.05,-17986.4,-15988.02
1237796.2774,-22221.04,-28157.52,-17978.15,-15980.44
1237796.2814,-22235.59,-28174.36,-17990.16,-16000.32
1237796.2854,-22235.97,-28163.72,-17990.5,-16000.42
1237796.2894,-22240.07,-28178.12,-17996.27,-16016.44
1237796.2934,-22244.74,-28176.84,-18003.75,-16013.53
1237796.2974,-22245.27,-28184.27,-18005.9,-16017.39
1237796.3014,-22245.51,-28185.13,-18004.8,-16020.06
1237796.3054,-22231.49,-28159.14,-17993.36,-15997.89
1237796.3094,-22231.3,-28166.82,-17995.79,-15999.75
1237796.3134,-22230.87,-28165.68,-17995.46,-16005.61
1237796.3174,-22233.68,-28174.69,-17996.03,-16009.19
1237796.3214,-22234.06,-28174.21,-17994.07,-16006.04
1237796.3254,-22230.1,-28155.28,-17986.63,-15990.07
1237796.3294,-22228.43,-28157.05,-17981.91,-15978.67
1237796.3334,-22238.64,-28167.39,-17994.98,-15999.08
1237796.3374,-22243.88,-28184.18,-18001.03,-16023.16
1237796.3414,-22235.25,-28171.83,-17991.16,-16005.23
1237796.3454,-22230.1,-28158.72,-17987.73,-15997.22
1237796.3494,-22233.3,-28174.64,-17993.64,-16011.76
1237796.3534,-22235.11,-28167.49,-17994.6,-16006.52
1237796.3574,-22220.42,-28157.24,-17983.63,-15985.59
1237796.3614,-22208.65,-28146.79,-17974.09,-15967.13
1237796.3654,-22213.08,-28143.46,-17978.72,-15978.15
1237796.3694,-22231.3,-28175.21,-17996.17,-16018.44
1237796.3734,-22238.07,-28173.5,-17997.31,-16021.21
1237796.3774,-22240.64,-28182.99,-17999.22,-16024.16
1237796.3814,-22237.64,-28182.56,-17996.31,-16019.16
1237796.3854,-22231.68,-28167.01,-17992.02,-16004.37
1237796.3894,-22223.05,-28162.77,-17979.48,-15991.74
1237796.3934,-22222.57,-28158.76,-17977.48,-15991.98
1237796.3974,-22219.14,-28164.25,-17976.52,-15991.79
1237796.4014,-22221.57,-28162.29,-17978.1,-15982.87
1237796.4054,-22226.15,-28157.67,-17982.63,-15990.12
1237796.4094,-22234.39,-28178.79,-17991.5,-16016.01
1237796.4134,-22237.83,-28169.83,-17993.02,-16007.62
1237796.4174,-22235.68,-28172.54,-17998.03,-15997.22
1237796.4214,-22236.16,-28177.12,-18003.61,-15999.18
1237796.4254,-22238.11,-28171.69,-18009.19,-16002.37
1237796.4294,-22228.05,-28163.53,-17995.65,-15985.59
1237796.4334,-22227.62,-28154.0,-17989.02,-15978.77
1237796.4374,-22235.4,-28179.41,-18001.65,-16008.24
1237796.4414,-22234.44,-28181.79,-18002.89,-16011.38
1237796.4454,-22236.06,-28171.97,-18004.71,-16009.86
1237796.4494,-22235.49,-28171.11,-17997.79,-16002.8
1237796.4534,-22229.86,-28153.09,-17983.3,-15988.16
1237796.4574,-22234.63,-28173.16,-17988.97,-16010.62
1237796.4614,-22233.11,-28178.93,-17988.35,-16020.3
1237796.4654,-22228.58,-28156.52,-17983.15,-15994.07
1237796.4694,-22230.82,-28160.43,-17984.01,-15990.83
1237796.4734,-22234.54,-28156.62,-17985.44,-15987.02
1237796.4774,-22243.12,-28176.74,-17997.6,-16003.9
1237796.4814,-22249.08,-28189.81,-18007.47,-16019.44
1237796.4854,-22244.5,-28173.26,-18003.32,-16009.28
1237796.4894,-22241.79,-28178.55,-17999.13,-16009.57
1237796.4934,-22235.44,-28166.06,-17992.83,-16000.37
1237796.4974,-22222.38,-28162.05,-17983.63,-15991.26
1237796.5014,-22221.76,-28166.39,-17984.68,-15994.84
1237796.5054,-22222.14,-28151.66,-17983.06,-15982.49
1237796.5094,-22214.7,-28152.28,-17973.81,-15979.82
1237796.5134,-22204.45,-28128.34,-17962.03,-15949.16
1237796.5174,-22196.77,-28125.24,-17957.36,-15934.04
1237796.5214,-22212.13,-28156.76,-17977.96,-15984.58
1237796.5254,-22232.44,-28175.98,-17996.07,-16034.65
1237796.5294,-22231.92,-28179.32,-17993.55,-16027.83
1237796.5334,-22230.2,-28159.91,-17983.44,-15998.7
1237796.5374,-22225.81,-28167.49,-17983.92,-15997.6
1237796.5414,-22217.09,-28164.77,-17981.25,-15990.02
1237796.5454,-22212.32,-28145.17,-17977.57,-15973.76
1237796.5494,-22208.5,-28148.8,-17972.85,-15976.76
1237796.5534,-22225.95,-28167.11,-17990.69,-16005.09
1237796.5574,-22222.57,-28169.59,-17986.82,-16000.8
1237796.5614,-22210.46,-28156.24,-17972.66,-15985.35
1237796.5654,-22201.73,-28136.97,-17964.46,-15971.52
1237796.5694,-22204.02,-28146.46,-17966.46,-15975.1
1237796.5734,-22190.1,-28123.57,-17951.78,-15945.87
1237796.5774,-22188.0,-28131.35,-17955.54,-15946.91
1237796.5814,-22193.15,-28139.4,-17958.88,-15962.55
1237796.5854,-22184.37,-28116.09,-17945.86,-15948.11
1237796.5894,-22176.98,-28114.37,-17935.33,-15939.67
1237796.5934,-22189.76,-28128.91,-17948.63,-15966.27
1237796.5974,-22194.1,-28142.03,-17951.78,-15986.83
1237796.6014,-22198.87,-28149.18,-17953.87,-15997.51
1237796.6054,-22194.87,-28127.15,-17945.1,-15975.05
1237796.6094,-22197.11,-28132.92,-17946.77,-15968.18
1237796.6134,-22210.22,-28144.17,-17960.31,-15991.12
1237796.6174,-22203.88,-28147.51,-17958.26,-15990.64
1237796.6214,-22203.64,-28151.13,-17961.31,-15993.5
1237796.6254,-22217.23,-28157.14,-17980.1,-16004.66
1237796.6294,-22228.43,-28180.65,-17997.08,-16023.88
1237796.6334,-22223.28,-28165.44,-17993.74,-16001.85
1237796.6374,-22206.5,-28154.66,-17979.15,-15983.35
1237796.6414,-22208.17,-28165.39,-17981.63,-16003.32
1237796.6454,-22218.56,-28167.82,-17993.88,-16020.01
1237796.6494,-22213.65,-28164.15,-17986.11,-16006.38
1237796.6534,-22203.92,-28145.08,-17971.37,-15986.87
1237796.6574,-22198.3,-28142.17,-17965.03,-15976.76
1237796.6614,-22181.56,-28127.77,-17950.63,-15956.83
1237796.6654,-22173.69,-28101.35,-17936.57,-15935.28
1237796.6694,-22178.6,-28120.09,-17939.71,-15961.6
1237796.6734,-22201.87,-28148.99,-17968.9,-16006.66
1237796.6774,-22195.44,-28149.42,-17963.6,-16004.52
1237796.6814,-22193.39,-28145.22,-17967.32,-15985.06
1237796.6854,-22196.82,-28137.16,-17971.99,-15985.11
1237796.6894,-22205.88,-28154.04,-17981.58,-15996.55
1237796.6934,-22203.16,-28130.34,-17970.04,-15956.26
1237796.6974,-22196.01,-28126.96,-17960.31,-15948.15
1237796.7014,-22212.75,-28155.76,-17974.9,-16000.13
1237796.7054,-22222.57,-28158.91,-17984.92,-16023.21
1237796.7094,-22231.2,-28176.41,-17996.65,-16028.26
1237796.7134,-22229.01,-28163.01,-17988.54,-16014.67
1237796.7174,-22217.47,-28157.91,-17978.15,-16006.81
1237796.7214,-22219.47,-28161.72,-17983.82,-16004.99
1237796.7254,-22222.62,-28153.33,-17988.54,-16003.42
1237796.7294,-22212.79,-28154.09,-17979.05,-16002.13
1237796.7334,-22201.49,-28130.39,-17958.36,-15977.86
1237796.7374,-22193.39,-28124.19,-17947.2,-15961.08
1237796.7414,-22187.86,-28120.33,-17945.96,-15947.73
1237796.7454,-22187.62,-28120.28,-17952.78,-15968.42
1237796.7494,-22199.49,-28152.52,-17968.75,-16009.52
1237796.7534,-22200.73,-28138.88,-17964.08,-15996.98
1237796.7574,-22180.89,-28106.88,-17937.28,-15948.44
1237796.7614,-22178.65,-28118.33,-17944.29,-15963.03
1237796.7654,-22205.59,-28155.14,-17986.92,-16022.3
1237796.7694,-22208.45,-28168.44,-17995.22,-16025.64
1237796.7734,-22192.29,-28142.36,-17976.72,-15999.41
1237796.7774,-22198.25,-28147.41,-17979.19,-15998.22
1237796.7814,-22204.74,-28151.56,-17982.06,-15997.6
1237796.7854,-22202.02,-28132.06,-17980.01,-15977.53
1237796.7894,-22200.4,-28134.92,-17972.28,-15981.58
1237796.7934,-22209.12,-28134.02,-17967.23,-15991.69
1237796.7974,-22226.43,-28163.05,-17983.01,-16026.36
1237796.8014,-22233.77,-28170.26,-17983.01,-16032.51
1237796.8054,-22245.6,-28163.87,-17990.31,-16027.98
1237796.8094,-22240.69,-28163.77,-17983.82,-16020.4
1237796.8134,-22192.19,-28099.87,-17931.42,-15953.69
1237796.8174,-22187.52,-28110.13,-17944.05,-15957.12
1237796.8214,-22193.48,-28126.77,-17955.4,-15976.05
1237796.8254,-22210.74,-28138.21,-17980.15,-15996.74
1237796.8294,-22210.89,-28150.18,-17989.21,-16010.1
1237796.8334,-22175.41,-28111.79,-17957.88,-15974.95
1237796.8374,-22191.29,-28138.78,-17979.72,-15998.56
1237796.8414,-22204.54,-28151.37,-17990.64,-16011.29
1237796.8454,-22197.96,-28126.43,-17979.96,-15990.26
1237796.8494,-22182.32,-28117.42,-17965.99,-15975.1
1237796.8534,-22195.39,-28125.43,-17979.34,-15986.92
1237796.8574,-22209.27,-28141.93,-17991.4,-15995.7
1237796.8614,-22223.67,-28160.29,-17996.89,-16017.25
1237796.8654,-22214.56,-28136.78,-17978.67,-16003.9
1237796.8694,-22209.6,-28135.83,-17972.81,-15996.89
1237796.8734,-22210.98,-28135.35,-17969.52,-16005.61
1237796.8774,-22209.27,-28131.63,-17951.25,-16003.28
1237796.8814,-22226.19,-28160.19,-17980.67,-16023.26
1237796.8854,-22225.29,-28154.04,-17999.03,-16016.53
1237796.8894,-22226.86,-28164.15,-17996.36,-16026.59
1237796.8934,-22212.56,-28143.84,-17981.25,-16009.14
1237796.8974,-22187.09,-28125.53,-17964.32,-15983.92
1237796.9014,-22174.17,-28119.52,-17952.64,-15978.48
1237796.9054,-22174.03,-28109.98,-17953.97,-15979.77
1237796.9094,-22149.57,-28091.24,-17930.13,-15953.54
1237796.9134,-22139.46,-28078.13,-17921.97,-15938.24
1237796.9174,-22137.41,-28083.38,-17921.83,-15939.09
1237796.9214,-22154.05,-28103.07,-17934.18,-15959.6
1237796.9254,-22169.78,-28103.97,-17944.39,-15967.94
1237796.9294,-22153.48,-28087.43,-17913.06,-15951.92
1237796.9334,-22178.03,-28112.8,-17952.59,-15971.04
1237796.9374,-22201.97,-28138.69,-17983.25,-15979.15
1237796.9414,-22196.1,-28132.3,-17967.61,-15967.8
1237796.9454,-22207.22,-28129.06,-17973.04,-15971.38
1237796.9494,-22249.56,-28193.72,-18031.07,-16039.56
1237796.9534,-22279.31,-28223.85,-18058.73,-16092.73
1237796.9574,-22253.85,-28198.34,-18028.55,-16064.03
1237796.9614,-22250.7,-28202.63,-18031.79,-16059.16
1237796.9654,-22242.6,-28180.41,-18022.59,-16039.28
1237796.9694,-22263.96,-28209.74,-18043.38,-16066.79
1237796.9734,-22267.68,-28205.21,-18036.7,-16075.04
1237796.9774,-22169.35,-28112.84,-17934.04,-15984.78
1237796.9814,-22125.1,-28081.71,-17904.9,-15942.05
1237796.9854,-22164.25,-28107.36,-17943.96,-15966.66
1237796.9894,-22178.94,-28121.9,-17949.44,-15978.67
1237796.9934,-22182.04,-28113.46,-17948.34,-15969.37
1237796.9974,-22180.23,-28119.28,-17950.11,-15968.85
1237797.0014,-22206.07,-28151.85,-17976.57,-15997.51
1237797.0054,-22213.03,-28144.94,-17982.77,-15996.89
1237797.0094,-22198.87,-28135.16,-17963.84,-15983.54
1237797.0134,-22203.73,-28132.97,-17966.7,-15987.4
1237797.0174,-22190.62,-28125.91,-17960.17,-15968.52
1237797.0214,-22149.8,-28092.1,-17920.21,-15933.09
1237797.0254,-22175.27,-28115.23,-17961.27,-15964.22
1237797.0294,-22210.6,-28163.82,-18002.51,-16013.91
1237797.0334,-22217.09,-28167.3,-18012.53,-16016.53
1237797.0374,-22212.7,-28172.78,-18013.81,-16021.92
1237797.0414,-22198.35,-28161.34,-17987.92,-16016.53
1237797.0454,-22163.68,-28107.98,-17945.15,-15965.65
